age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,date,latitude,longitude,ID,income,kidhome,teenhome,dt_customer,numwebvisitsmonth
56.0,management,divorced,high_school,0.0,0.0,0.0,telephone,218,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-02-18,30.948,-94.987,1db36c0f-ae49-4b98-8692-fc75617c5120,156751,1,0,2012-01-27,30
37.0,blue-collar,married,basic_9y,0.0,0.0,0.0,telephone,77,1,999,0,nonexistent,1.1,,-36.4,4.857,5191.0,no,2018-11-29,44.682,-69.224,f1d13795-40b2-4979-bf78-d795be894263,24669,2,1,2012-12-02,20
37.0,blue-collar,married,basic_9y,0.0,0.0,1.0,telephone,54,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-04-12,27.179,-96.926,7d718343-e4aa-4472-85c0-75d378a02c6a,53108,0,0,2012-05-17,28
,admin_,single,high_school,0.0,1.0,0.0,telephone,344,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-06-30,44.106,-96.523,33fd84d5-38b3-4b95-b94f-a95aeb715ccc,146285,2,1,2012-05-12,11
22.0,blue-collar,single,basic_9y,0.0,1.0,0.0,telephone,195,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2019-12-28,41.817,-97.414,d54541c8-bc3b-4234-901d-05b8c9cf4b6e,133129,0,1,2012-01-12,16
,services,married,high_school,0.0,0.0,0.0,telephone,202,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2015-03-23,37.859,-85.571,f0f8228c-42ec-4ba1-86fe-32189b8cc43d,163910,2,0,2012-06-25,32
49.0,blue-collar,married,,0.0,0.0,0.0,telephone,286,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-04-09,47.331,-94.186,25a27e85-7664-4008-96b6-b34299929cf1,131810,2,1,2012-10-15,26
41.0,technician,married,basic_6y,0.0,1.0,0.0,telephone,278,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-07-24,46.064,-122.723,10f287b9-8ab3-41d6-8f9b-98363236b2f4,88140,1,2,2012-06-04,32
38.0,admin_,single,university_degree,0.0,0.0,0.0,telephone,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-06-14,34.283,-92.12,d0a3ead9-10a0-4305-bb99-4a12427925a7,106485,2,2,2012-02-14,9
33.0,admin_,married,basic_9y,0.0,0.0,0.0,telephone,83,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-06-21,43.532,-75.677,0deefb91-dd15-4d5b-9bd7-4b5e8546c99c,27511,0,0,2012-03-19,5
49.0,admin_,married,university_degree,0.0,1.0,1.0,telephone,18,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,,29.423,-99.684,f3061d03-2c60-481b-a72a-1b3388b09235,51060,0,2,2012-04-30,30
30.0,blue-collar,single,,0.0,0.0,0.0,telephone,184,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-01-14,26.681,-117.129,6e36f4b2-e105-4456-9fd5-f20202c4738d,57583,0,0,2012-09-05,31
33.0,admin_,married,basic_9y,0.0,1.0,0.0,telephone,235,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-06-12,42.603,-68.616,15c4b8ae-3f36-4d4d-af1d-f00617e7718b,134205,0,0,2012-06-13,25
34.0,management,single,university_degree,0.0,0.0,0.0,telephone,290,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-12-11,26.678,-101.389,a0d7d32b-39a3-4c76-862f-b05bea115764,48562,2,2,2012-05-22,22
30.0,student,single,,,0.0,0.0,telephone,133,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-10-17,32.56,-104.579,f32d67eb-b82f-4869-b27e-a042ae06d9c4,179390,1,2,2012-04-28,23
59.0,management,married,basic_4y,,1.0,1.0,telephone,318,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-11-30,35.194,-94.372,b68270a2-b504-416b-bdc2-6262cc0e0101,113963,1,1,2012-01-21,18
59.0,management,married,basic_4y,,,,telephone,437,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-05-30,35.716,-84.358,0ecbc2b2-2351-4a97-be2c-ae0aaafc9b86,27862,2,1,2012-12-12,19
41.0,self-employed,married,university_degree,0.0,0.0,0.0,telephone,402,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-07-25,41.953,-115.169,04ae3ef8-5fe2-4cc6-9c51-e841f21f5d5d,97075,0,2,2012-05-26,27
48.0,housemaid,married,basic_6y,,1.0,1.0,telephone,501,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-11-26,26.647,-106.558,fddb2173-b272-4bfd-959c-d455e90541b7,56102,2,2,2012-05-11,15
28.0,,single,,,1.0,1.0,telephone,1201,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,yes,2019-12-25,44.301,-86.834,21241340-518c-4d61-8d67-01eb35119b6b,48638,1,2,2012-08-09,18
44.0,services,married,high_school,0.0,1.0,0.0,telephone,1030,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,2019-05-02,45.126,-67.387,7bada2e4-e168-4a75-bf37-f995179fc6b0,122186,0,2,2012-10-29,31
59.0,retired,,university_degree,,0.0,0.0,telephone,253,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-08-04,47.5,-69.893,7413969c-66d1-4feb-a9f8-c2aad58a6fef,131168,1,1,2012-10-17,20
50.0,management,married,high_school,,0.0,0.0,telephone,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-02-05,35.386,-108.933,5e27a08f-cb52-4dbf-83ae-4f27979531c1,140476,2,1,2012-08-26,12
35.0,admin_,married,university_degree,0.0,0.0,0.0,telephone,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-11-19,40.417,-118.3,7a7e3a33-42a8-4d22-86dc-f70b46b6d789,77195,0,1,2012-09-15,25
42.0,admin_,married,high_school,0.0,0.0,0.0,telephone,69,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-01-26,43.693,-119.623,f4ef6358-065a-4b22-97ff-283a583f77ed,27811,2,0,2012-04-14,24
45.0,admin_,married,basic_9y,0.0,0.0,0.0,telephone,243,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2016-01-08,41.699,-112.663,2b121110-b4c2-4c2e-b8a7-a9556d56847b,131033,2,1,2012-04-09,14
36.0,technician,married,professional_course,0.0,0.0,0.0,telephone,769,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-06-25,41.819,-102.601,5c83395e-1bbb-400d-b5bd-69b7c7338a0a,113503,2,0,2012-01-31,6
,services,married,high_school,,0.0,0.0,telephone,135,3,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2016-10-30,45.748,-101.24,9c8e4282-1288-45a4-8303-ac129c791b57,175723,1,1,2012-12-01,23
29.0,blue-collar,divorced,basic_4y,0.0,0.0,0.0,telephone,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-05-11,33.302,-118.494,7592ad4b-f36d-4724-be02-6ae6e3f84277,39594,0,0,2012-08-04,13
41.0,self-employed,married,university_degree,0.0,1.0,1.0,telephone,442,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-09-17,25.27,-119.825,5e8b073d-5941-4bb6-b540-6b001b546aac,95152,1,0,2012-01-08,3
,blue-collar,married,basic_9y,,0.0,0.0,telephone,199,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2018-04-11,33.495,-98.19,90b09d56-b04c-4784-b7c2-24c781de203d,147399,1,0,2012-09-20,10
52.0,services,single,high_school,0.0,0.0,0.0,telephone,455,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2016-09-18,32.622,-71.498,5ec135a3-47ca-46eb-a555-c0a3bc680d02,139591,0,1,2012-03-22,18
,services,married,high_school,,,,telephone,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-08-11,38.711,-93.642,e0596439-698d-49c7-896d-659ad0762e48,7982,2,1,2012-06-18,27
31.0,blue-collar,married,high_school,,1.0,0.0,telephone,124,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-02-24,31.438,-94.984,d8683dba-d46b-469f-a909-54d035ea1b05,93677,2,2,2012-11-13,16
43.0,unemployed,married,university_degree,,1.0,0.0,telephone,424,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-03-09,47.417,-90.396,9ce9bc55-d79d-4306-9016-fb3db7e1baf9,49778,2,0,2012-12-02,32
36.0,blue-collar,married,basic_4y,,0.0,0.0,telephone,43,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2019-12-06,32.665,-108.236,763dd8a4-f7b0-4815-b891-70158fcc405a,158034,1,0,2012-05-28,7
42.0,entrepreneur,married,university_degree,0.0,1.0,0.0,telephone,154,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-08-02,39.197,-112.174,1074ed59-3673-49e4-b1ef-0e40ecb2f950,78820,2,2,2012-05-21,13
52.0,services,divorced,basic_6y,0.0,0.0,0.0,telephone,393,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-11-01,33.746,-90.298,3c39fa30-d930-47ef-9a83-d84e7520280c,14673,0,2,2012-05-29,22
39.0,admin_,married,high_school,0.0,1.0,0.0,telephone,203,2,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2015-05-17,38.189,-104.533,b134abe8-34c1-4a30-93c6-709fa8490e82,135278,2,0,2012-01-11,19
36.0,services,married,high_school,0.0,0.0,1.0,telephone,140,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-03-11,44.091,-78.155,aac8ee8f-1835-42f0-8af0-1eb2f0a930ad,43684,1,2,2012-11-29,27
42.0,blue-collar,married,basic_9y,,1.0,0.0,telephone,326,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-03-24,29.248,-87.325,0ad4bf26-5a8c-4080-bc00-3dfa0c1a8f3f,91731,2,1,2012-03-07,17
41.0,admin_,married,high_school,0.0,0.0,0.0,telephone,483,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-09-12,32.247,-68.664,44d3ccf3-415b-4fa3-959f-2d58aa6d2b9e,163308,0,2,2012-08-10,6
55.0,technician,married,basic_4y,0.0,0.0,1.0,telephone,259,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-05-09,31.566,-68.354,3a096fcb-47ff-478d-ad67-9eae5f35b3cc,72978,0,0,2012-10-31,9
30.0,blue-collar,married,basic_9y,0.0,0.0,0.0,telephone,227,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-09-12,24.917,-112.847,ddbc21bb-9bad-45f1-8e27-54b7948bd712,117783,2,1,2012-08-17,29
57.0,retired,,basic_4y,0.0,0.0,0.0,telephone,673,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-10-20,47.96,-121.611,91a389ee-9aa8-4617-9ae5-ef757ad6a084,42070,0,1,2012-04-08,17
45.0,entrepreneur,married,basic_4y,,1.0,0.0,telephone,576,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-06-14,41.098,-91.401,f383bd1a-7aa0-4939-8863-63ca07e8376c,149206,0,1,2012-06-21,7
51.0,blue-collar,married,basic_4y,,1.0,1.0,telephone,180,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-12-15,30.689,-91.277,d5e01dcf-76b3-458e-860d-c1a0af4e69a3,179991,1,2,2012-01-25,27
,self-employed,single,basic_9y,,1.0,1.0,telephone,90,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-07-07,37.832,-112.408,68a9c4df-4ec1-4c80-bb50-02a15a039129,110860,0,1,2012-02-06,10
47.0,admin_,married,high_school,,0.0,0.0,telephone,505,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-07-07,49.16,-78.586,c27b2767-4a08-4326-9a9b-f4eaec6aa70c,97951,0,2,2012-05-25,15
,services,married,high_school,0.0,1.0,0.0,telephone,245,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-12-22,39.591,-70.791,6a1835c1-fd29-4c65-a84b-424c749cba60,47266,0,0,2012-01-14,30
34.0,technician,single,university_degree,0.0,1.0,0.0,telephone,186,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-05-28,32.445,-77.93,a4fd227d-912d-4c6b-af8d-46db40e252f4,150403,1,0,2012-02-01,28
57.0,blue-collar,married,basic_4y,,1.0,0.0,telephone,208,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2015-10-01,43.896,-98.348,8f892c0b-4126-447d-9450-0299b7f121df,48139,2,0,2012-05-06,15
43.0,entrepreneur,married,basic_4y,0.0,0.0,0.0,telephone,623,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2019-10-19,41.027,-99.031,40bc05f3-6a0b-4fa7-9dc7-a56efb4f40e2,14176,2,0,2012-07-22,10
49.0,blue-collar,married,basic_4y,,0.0,0.0,telephone,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-12-04,33.465,-94.444,e6a27a6b-1cbc-49cb-9a3c-312d6ecd897e,60539,2,1,2012-09-28,20
39.0,management,married,university_degree,,0.0,0.0,telephone,496,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-06-13,42.025,-117.305,2e180eb0-0be5-4ed5-8600-cee1a85a8722,138345,0,0,2012-06-28,2
38.0,blue-collar,married,basic_4y,,1.0,0.0,telephone,118,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-08-15,27.45,-70.467,4f198cd9-bc9e-4e03-a878-1f0561e75dbf,121207,2,2,2012-04-07,9
49.0,blue-collar,married,basic_9y,0.0,0.0,0.0,telephone,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-01-19,31.352,-76.952,6326c1e5-2ca6-4c1b-9a73-e33677fecded,89354,1,2,2012-07-29,5
58.0,management,married,basic_6y,0.0,0.0,0.0,telephone,342,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-03-19,27.297,-113.793,b68d7da1-00dd-4c50-8c5b-e4f616fee04b,93067,1,1,2012-06-23,8
43.0,technician,married,professional_course,0.0,1.0,0.0,telephone,225,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2016-10-22,26.455,-92.593,6b43025f-5ad9-416f-920b-a1e69a4a5780,40850,2,2,2012-11-29,5
50.0,,married,,,1.0,0.0,telephone,185,3,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2015-03-14,37.037,-99.013,6e26ff7b-85b6-4abc-8e93-cca3187a5afc,45157,2,0,2012-05-03,20
31.0,services,married,high_school,,0.0,0.0,telephone,276,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-05-16,30.398,-115.973,8734a8ef-9f80-4513-baf7-7c7634d909d6,20691,1,1,2012-12-02,24
43.0,self-employed,divorced,university_degree,0.0,0.0,0.0,telephone,87,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-10-19,34.918,-68.178,9106dbb5-f96a-41d5-b4d3-add3c6aa45b4,55441,1,0,2012-06-28,28
43.0,self-employed,married,basic_9y,,0.0,0.0,telephone,744,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2016-05-17,34.213,-67.87,c6fefb0d-7c79-480b-99ce-88638caa840e,100982,2,1,2012-12-21,5
30.0,self-employed,single,university_degree,0.0,1.0,0.0,telephone,262,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2016-03-04,35.389,-114.008,e638240d-f70b-4126-8d3b-3b53dd80d09e,11087,2,0,2012-02-14,23
27.0,services,single,professional_course,0.0,1.0,1.0,telephone,271,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-04-30,38.165,-76.743,045ec131-29e7-48b2-8dd7-318745baed8a,164814,0,2,2012-01-12,10
51.0,services,married,,,0.0,0.0,telephone,141,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-08-07,33.203,-102.788,f3394455-8211-4895-8358-da6406e6a872,45990,1,1,2012-05-01,2
37.0,technician,married,professional_course,0.0,1.0,0.0,telephone,198,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-12-14,41.196,-104.144,3bc534b0-106a-4e8e-8d88-ea6cdcafc222,144554,1,2,2012-04-29,6
46.0,housemaid,married,basic_9y,0.0,1.0,0.0,telephone,150,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-06-23,25.171,-121.55,1268ea72-7fae-40d1-96e3-80582a539536,152242,0,0,2012-01-19,16
35.0,blue-collar,married,professional_course,0.0,0.0,0.0,telephone,241,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2016-08-30,26.482,-119.944,709e6d75-4078-4d00-b893-42053251c97d,97101,2,2,2012-02-23,13
47.0,admin_,divorced,university_degree,0.0,0.0,0.0,telephone,196,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2017-02-08,39.223,-105.669,a6786cc6-acc3-4a34-bb15-99eda4e851b0,159585,0,1,2012-11-26,26
46.0,management,married,,0.0,1.0,0.0,telephone,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-02-18,24.849,-85.055,b9ab2bfb-f61d-4b99-b9e4-a5c23c545b3d,101565,1,0,2012-09-21,27
40.0,technician,married,professional_course,,0.0,1.0,telephone,264,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-03-11,32.381,-96.966,b34d8b9d-fa22-43ce-8f06-6339ae349026,159124,2,1,2012-04-24,13
26.0,housemaid,married,university_degree,0.0,0.0,0.0,telephone,246,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2017-02-17,32.935,-79.963,7c008683-f926-485c-acc2-5ccb050316bf,33512,2,2,2012-01-01,23
32.0,blue-collar,divorced,basic_9y,,0.0,0.0,telephone,309,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-03-27,37.164,-117.639,ca462832-09ca-42c1-b377-4da6641ec515,160554,2,0,2012-04-21,15
45.0,management,married,university_degree,0.0,1.0,0.0,telephone,140,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2019-11-27,48.37,-100.544,d7f5ad59-90ad-4fc0-a767-b5b0da7407d2,40058,1,1,2012-03-05,30
34.0,admin_,married,basic_9y,0.0,0.0,0.0,telephone,175,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-07-17,45.09,-67.78,761c406d-f0e3-4fb9-8847-dd8470b45cc3,12446,0,0,2012-12-16,6
47.0,blue-collar,married,,,0.0,0.0,telephone,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-10-04,29.47,-69.594,ea04e3c0-ec7e-4e1a-89bd-406c13a82ab5,157577,0,0,2012-02-15,22
42.0,technician,married,professional_course,0.0,0.0,0.0,telephone,1623,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,2015-06-01,24.803,-67.929,30cd292b-b83f-4ee9-8fd1-f6225759b98d,78882,2,2,2012-05-13,11
40.0,blue-collar,married,basic_6y,0.0,0.0,1.0,telephone,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-10-07,43.821,-75.604,c6fb1d47-2107-481c-9982-a7d3d72e846f,154609,2,0,2012-11-08,22
44.0,admin_,single,basic_9y,,0.0,0.0,telephone,134,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-01-07,26.204,-98.644,1d1cfd9c-fc9e-4fbc-bf19-2f09d1d5d878,21669,1,2,2012-03-06,11
42.0,technician,divorced,high_school,0.0,0.0,0.0,telephone,204,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-01-24,27.66,-86.747,906feaea-070d-4f6c-a71e-556fea76560c,93674,1,1,2012-01-31,32
,self-employed,married,university_degree,0.0,1.0,0.0,telephone,678,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-07-09,26.225,-76.383,48dd691f-110d-4a25-8844-fffb6c531e35,168522,1,1,2012-11-10,31
31.0,blue-collar,single,basic_9y,0.0,1.0,0.0,telephone,182,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-09-30,44.989,-76.274,c5fb8185-0bc0-4c37-8dfa-dc99468c76f4,113459,1,1,2012-04-02,10
32.0,services,married,high_school,0.0,0.0,0.0,telephone,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-08-31,37.946,-111.802,e0ebcb3f-5a60-4adc-9b35-b5521f13dab5,33404,2,0,2012-06-17,21
44.0,admin_,married,high_school,0.0,1.0,1.0,telephone,177,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-09-26,49.338,-114.591,15cfc654-93ac-4065-90da-e5a4d41a027b,25473,2,1,2012-07-17,28
39.0,management,married,basic_6y,,0.0,0.0,telephone,27,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2016-03-23,28.392,-73.761,9d778afb-43f3-4ed2-bde3-c269163b5247,81365,2,2,2012-09-08,19
57.0,management,married,professional_course,,1.0,0.0,telephone,699,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-11-14,41.537,-105.691,7fbbf6a5-8dc1-4311-9622-9dbd37bb32e6,57618,1,2,2012-06-18,16
52.0,admin_,married,basic_4y,0.0,1.0,0.0,telephone,358,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-08-30,28.437,-107.151,02aa8df8-a567-4089-a0eb-de7a7984d878,117323,1,2,2012-11-11,22
42.0,management,married,university_degree,0.0,0.0,0.0,telephone,1677,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,2019-12-20,43.513,-82.108,8d305508-e651-44fa-9724-9a3ec218f378,39817,0,1,2012-01-10,30
42.0,technician,single,professional_course,,,,telephone,529,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-08-29,45.645,-100.265,deaec92a-f2ab-479a-b611-862f129b9ed7,58746,1,2,2012-02-05,24
,management,married,professional_course,0.0,1.0,0.0,telephone,310,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-05-06,34.589,-101.359,7b9b6f03-ede7-4348-bcfd-821dcb8e612b,143882,0,2,2012-06-17,9
31.0,admin_,divorced,high_school,0.0,0.0,0.0,telephone,47,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-04-30,41.016,-113.283,9cb6d72b-505c-4d6e-a548-bd5c4ccca5fe,30184,0,1,2012-10-08,12
29.0,admin_,married,university_degree,,1.0,0.0,telephone,379,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-06-15,36.678,-111.263,0994930b-8b5f-4639-985f-f483eebf2dde,15373,1,0,2012-01-01,17
57.0,blue-collar,divorced,basic_4y,0.0,0.0,0.0,telephone,30,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-04-10,27.725,-104.33,f5f20c65-2e49-4a1a-b1d8-93462e0e0f69,107764,1,1,2012-04-12,25
44.0,blue-collar,married,basic_9y,,0.0,0.0,telephone,472,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-07-24,45.055,-66.953,d21ff8c3-aa23-4277-9286-44678817930a,40317,2,1,2012-04-30,14
59.0,,married,,,0.0,0.0,telephone,113,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-03-17,24.858,-90.783,6fb42578-2113-4890-b5b9-379d76407e7a,142126,1,2,2012-02-28,4
39.0,blue-collar,married,basic_4y,,0.0,0.0,telephone,114,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-02-13,45.605,-73.367,e4fd7533-2215-4a27-bbaa-a5bb94867c82,137813,2,1,2012-07-26,1
57.0,retired,married,university_degree,0.0,0.0,0.0,telephone,116,1,999,0,nonexistent,1.1,,-36.4,,5191.0,no,2015-11-26,26.424,-121.596,7eab434a-bdd9-42a8-b296-ae39f47efca0,75936,0,2,2012-05-14,30
41.0,management,married,,,0.0,0.0,telephone,448,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2018-12-21,31.923,-103.834,46929501-d936-487b-aa4e-d1f4f7bcf583,119409,2,2,2012-01-03,24
37.0,technician,single,high_school,,0.0,1.0,telephone,264,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2018-05-12,26.076,-79.895,9ad53de3-09da-4114-ac8e-3fc9170d5858,144766,2,1,2012-05-17,30
38.0,services,married,high_school,0.0,1.0,0.0,telephone,169,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2015-07-12,39.23,-105.702,685b909a-7a77-44f9-a47d-b8ed1058d3db,41083,1,2,2012-02-21,26
42.0,retired,married,basic_4y,0.0,0.0,0.0,telephone,145,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2017-12-01,28.51,-120.361,bc1505fe-6e8d-4a60-9426-8aee402abb82,12041,1,1,2012-03-09,5
49.0,,married,,,1.0,0.0,telephone,288,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-03-04,26.923,-99.952,89022a8c-67ed-4156-b49c-495b517644a7,73085,0,1,2012-09-23,2
54.0,management,married,basic_6y,,1.0,1.0,telephone,381,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-10-14,25.128,-101.033,94f4151a-1cb0-483a-a7e9-bb7b04a04dcc,178996,0,1,2012-12-29,23
36.0,admin_,married,university_degree,0.0,,,telephone,176,2,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no,2016-03-04,42.292,-89.775,182e0e87-3dd9-432d-98b8-be27bc970763,46581,1,1,2012-11-12,20
32.0,admin_,single,university_degree,,0.0,0.0,telephone,215,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-18,37.55,-116.717,e7169419-a89e-47cf-8c00-4673ac5e37cf,152801,0,2,2012-11-30,3
35.0,technician,married,professional_course,0.0,1.0,0.0,telephone,278,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-02-28,30.139,-78.369,f53b1d9d-7d9e-4a37-a13e-0b10aaa88154,12832,1,0,2012-04-30,3
45.0,housemaid,married,professional_course,,0.0,0.0,telephone,188,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-01-01,42.423,-90.196,16b513e8-160d-4dce-b280-170b431fdac7,49527,0,1,2012-01-11,28
56.0,technician,married,,0.0,1.0,0.0,telephone,174,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-08-06,44.157,-68.228,8b62d5f9-f9fe-4590-8ee4-0f683d8a6884,25439,1,2,2012-01-07,26
,technician,married,university_degree,0.0,1.0,0.0,telephone,226,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-05-09,48.002,-78.09,3fb7b9f0-3e67-4238-8889-25402a0ab1b9,35645,1,0,2012-01-16,10
